"","lemma","freq1000","cum_freq","fit","lwr","upr","fit_diff"
"213","virus",1.16279069767442,56.3519265852837,23.3931336384762,18.3672045768717,28.4190627000807,58.4874288138619
"214","flooding",1.00118945555375,76.1550245626407,31.6909088434838,29.0812989599045,34.300518727063,58.386319188412
"215","introducing",5.01882057716437,8.89494106913852,3.7037037037037,2.65382392516748,4.75358348223993,58.3616836253822
"216","gravity",1.12772000770268,66.8648224286826,27.9213220095473,25.2821617011309,30.5604823179636,58.2421354078554
"217","dokulil",9.23482849604222,12.3466713750261,5.15974754008389,4.13042202379963,6.18907305636815,58.2094041109685
"218","kappa",10.7015457788347,71.8146286968652,30.1092627303627,24.4227143225458,35.7958111381795,58.0736358640019
"219","prime",13.7362017678655,27.6253855165286,11.5941274528353,10.3104573969064,12.8777975087641,58.0308935565864
"220","diagonal",2.98085552507011,14.3895628153749,6.04746994864212,4.73398640934569,7.36095348793856,57.9732197132457
"221","altitudinal",2.1978021978022,125.343261684941,52.8994951372424,46.5157145132688,59.283275761216,57.7962991977911
"222","livelihood",1.60771704180064,100.790312160243,42.724116879939,36.7031999874164,48.7450337724617,57.6108894156282
"223","meadows",4.82315112540193,28.6688841743976,12.1658716529027,10.3673317944119,13.9644115113935,57.564195457013
"224","computing",1.46520146520147,6.07159009300883,2.59321828313896,2.11179268716581,3.07464387911211,57.2893057104606
"225","intersect",4.16666666666667,15.8829237536699,6.78534024951641,5.50997653052893,8.06070396850389,57.2790227117436
"226","amazon",1.38888888888889,34.5820293509979,14.7855516271171,8.23437158371054,21.3367316705236,57.2449856049571
"227","america",1.46520146520147,74.9180019275341,32.0646078866605,29.3922326320029,34.7369831413181,57.2003963510992
"228","machine",10.4733158240887,41.2726104734672,17.6785310860652,15.9767847458493,19.3802774262811,57.1664334209485
"229","radical",4.33275563258232,20.0223560703167,8.59906854340808,7.58294449601514,9.61519259080102,57.0526639661739
"230","assessed",1.12359550561798,10.5870532574242,4.55084250053023,3.3778569572957,5.72382804376476,57.0150221229976
"231","fertility",1.18906064209275,59.3937960717284,25.5803569714512,23.417988029201,27.7427259137014,56.9309277006668
"232","redundant",2.01207243460765,4.03638836063413,1.74978127734033,1.30525704225794,2.19430551242273,56.6498284851502
"233","inequality",3.76411543287327,57.2266029698371,24.8094617405869,20.1586518578906,29.4602716232832,56.6469780607746
"234","radar",1.18906064209275,38.5003680140835,16.7227438195971,15.2282713342317,18.2172163049626,56.5647169567835
"235","davies",2.77777777777778,6.05809302668017,2.63187768810295,2.01076575718003,3.25298961902587,56.5560040674183
"236","tehran",8.78293601003764,42.2747184420164,18.438920763787,5.22759044963466,31.6502510779393,56.3831021392191
"237","hospital",1.12359550561798,35.5598534924724,15.5319681520259,11.8310244995555,19.2329118044963,56.3216193921783
